CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM2.5_Concentration,SO2_Concentration,Date,SO2_index,PM10_index,PM2.5_index,O3_index,NO2_index,CO_index,aqi
0.5310416666666666,41.422827057187874,112.94928571171428,21.447469132272374,13.28441666275,3.974978066162277,2017-05-17,2,19,53,208,20,0,208
0.5475,38.03172871944888,116.75083332958332,28.692143129369214,14.433333329479169,3.722847218298608,2017-05-18,2,26,55,212,19,0,212
0.5010416666666667,47.43733714395247,91.96972221791668,39.04515045868828,14.583958329479168,3.678901511212118,2017-05-19,2,36,56,166,23,0,166
0.349375,29.713816109532598,95.53736110875,31.48011766591242,14.053166663000004,2.889166662499995,2017-05-20,1,29,55,175,14,0,175
0.2864583333333333,23.509480369913128,104.99728571228572,21.249419364151237,14.843124996354168,2.877499995624996,2017-05-21,1,19,56,199,11,0,199
0.5206382978723404,30.109956531264988,110.35722221944444,19.213248453497297,14.102999996083332,2.890749996249995,2017-05-22,1,17,55,205,15,0,205
0.51125,39.44534770763351,79.46444443958335,26.228107635244985,14.668437496145836,2.674999996481477,2017-05-23,1,24,56,130,19,0,130
0.3414583333333333,32.238965878174824,67.4937499951389,22.123940968609183,13.769499995833334,2.916302079791663,2017-05-24,1,20,54,91,16,0,91
0.304375,25.8069348451197,66.22338027802816,16.33501735835841,14.313958329583334,2.7213888848958288,2017-05-25,1,15,55,87,12,0,87
0.3752083333333333,27.21802907286271,78.77374999708334,17.213063268472222,13.528499996166667,2.709895827499995,2017-05-26,1,15,54,128,13,0,128
0.3895833333333333,28.004805867386363,109.37958333041666,16.70252314528742,14.029895829791666,2.774047613511901,2017-05-27,1,15,55,204,14,0,204
0.3847916666666666,26.066903473664567,111.59069444263888,16.00979359253858,13.489583329833334,2.5693055498611064,2017-05-28,1,14,53,206,13,0,206
0.3964583333333333,37.33512648437798,110.65069444,20.944778160098377,14.347291663541668,2.679444439166664,2017-05-29,1,19,55,205,18,0,205
0.4872916666666667,37.357440679699074,84.19541665986111,24.95903549017361,13.393166663166667,2.660416661562497,2017-05-30,1,23,53,147,18,0,147
0.3941666666666667,33.119084817724705,82.22680554930555,26.42267939466435,14.106249996770831,2.6397499947499954,2017-05-31,1,24,55,140,16,0,140
0.3320833333333333,25.136666663129404,82.43763888527778,22.29734953372106,13.582166663333334,2.547619043154757,2017-06-01,1,20,54,141,12,0,141
0.4158333333333333,40.10397446812207,82.54861110513889,25.469621910079088,14.391458330208334,2.428541662499996,2017-06-02,1,23,55,141,20,0,141
0.4039583333333333,28.45904079509115,78.76549295352113,19.43644096943287,13.78024999675,2.46222221833333,2017-06-03,1,17,54,128,14,0,128
0.341875,30.945162450615225,87.54736110847222,23.091348376442895,14.216874996770834,2.432277773666663,2017-06-04,1,21,55,154,15,0,154
0.3441666666666667,24.82050776196834,83.70057142614286,17.64164930288194,13.426499996833334,2.53819444083333,2017-06-05,1,16,53,145,12,0,145
0.4839583333333333,29.206793855750004,66.98063491650794,22.447910822225467,13.318541663541668,2.6709374961458296,2017-06-06,1,20,53,90,14,0,90
0.3077083333333333,30.16283123147932,64.2739436571831,17.744099915627018,12.616333330083332,2.8037499954166623,2017-06-07,1,16,52,81,15,0,81
0.3852173913043478,25.48719898790036,85.70027777527778,15.642180682320872,12.967916663541668,2.928295449962117,2017-06-08,1,14,52,150,12,0,150
0.4902083333333333,40.87687717402439,82.63208332888888,20.57784143181134,12.453166663333334,2.90861110618055,2017-06-09,1,19,51,141,20,0,141
0.3133333333333333,29.5244990939275,95.43942856885717,16.13077353091242,12.7306249965625,2.800916660749995,2017-06-10,1,14,52,175,14,0,175
0.4520833333333333,34.9017335157245,76.03291666111112,18.81067515117284,11.946166663416664,2.6182870314351816,2017-06-11,1,17,49,118,17,0,118
0.4579166666666667,35.39101363236364,67.97478872859155,19.19106288216628,11.8367708303125,2.6994999950833325,2017-06-12,1,17,49,93,17,0,93
0.425,24.934429984152725,64.35249999583334,19.30277970382137,11.486999997083334,2.4454166616666617,2017-06-13,1,17,47,81,12,0,81
0.3227083333333333,25.33034340291972,88.28633802605634,16.62094092058294,11.501041663854169,2.418472217291662,2017-06-14,1,15,47,156,12,0,156
0.5379166666666667,34.716833040509265,77.14422534619719,17.13700424060378,11.08658333075,2.429916662499996,2017-06-15,1,15,46,122,17,0,122
0.4837499999999999,36.370484109120206,65.65694444166667,20.66064042843171,11.004687497604166,2.436468252003964,2017-06-16,1,19,45,85,18,0,85
0.2527083333333333,20.237498429907586,70.83708332916666,14.649986494029704,11.0412499975,2.609642854999996,2017-06-17,1,13,46,100,10,0,100
0.3158333333333333,23.03631969873451,91.33399999583334,14.626087960266204,11.181562497395834,2.673611107916664,2017-06-18,1,13,46,164,11,0,164
0.610625,34.31142939404659,92.98915492676056,17.021722605493824,11.254249997,2.716607139464281,2017-06-19,1,15,46,169,17,0,169
0.5266666666666667,49.83489694944296,76.07333332791667,23.141922477164727,11.011458330208333,2.808124995624995,2017-06-20,1,21,45,118,25,0,118
0.30875,25.7037723977046,94.12757142371429,18.101687882858798,10.95049999675,2.7851666617499964,2017-06-21,1,16,45,171,12,0,171
0.5572340425531915,35.11451092996158,84.83944443986111,20.761180220053827,10.71020833,2.8300462908333284,2017-06-22,1,19,44,149,17,0,149
0.4820833333333333,36.91536549337865,75.37916666166667,23.724289815521345,10.72808333,2.7779166612499955,2017-06-23,1,21,44,116,18,0,116
0.3797916666666667,27.610578700438367,60.15513888555555,20.897943669290125,10.654270829895834,2.716666661666662,2017-06-24,1,19,44,67,13,0,67
0.3302083333333333,21.16385342407949,58.58833332986112,18.399342203508876,10.614749996416666,2.605416661666662,2017-06-25,1,17,44,62,10,0,62
0.4466666666666667,23.182214908577485,77.3945833298611,13.373381555985723,10.428854163020834,2.5229166620833285,2017-06-26,1,12,43,123,11,0,123
0.3708333333333333,30.912532387056828,93.54305555361113,17.002214503090276,10.6819999965,2.5762499960833294,2017-06-27,1,15,44,170,15,0,170
0.4433333333333333,29.8964804926049,63.84873239169015,21.5757461206686,10.8628124965625,2.5437499962499954,2017-06-28,1,19,45,79,15,0,79
0.4720833333333333,41.47699652365307,66.12944443861112,32.187058252038966,10.70633332975,2.5189583295833287,2017-06-29,1,29,44,87,20,0,87
0.4402083333333333,29.888114797747665,58.20056337647888,16.14865933237654,10.6773958296875,2.423055551666662,2017-06-30,1,14,44,61,14,0,61
0.3614583333333334,32.04130023250443,56.50986110694444,17.320898916597223,10.584249996583331,2.317083329861106,2017-07-01,1,16,44,55,16,0,55
0.3035416666666666,21.055778784103037,59.39999999513889,17.728308253231095,10.504791663229168,2.393999995916662,2017-07-02,1,16,43,65,10,0,65
0.4339583333333334,23.82315812385012,66.18472221861111,14.962538577351465,10.450083330083334,2.504062494479162,2017-07-03,1,13,43,87,11,0,87
0.40875,28.650086862965257,59.137999998000005,15.633078700885417,10.252812496666667,2.489374993749995,2017-07-04,1,14,42,64,14,0,64
0.3527083333333333,32.69299638569946,84.85135592762713,15.24819575125393,10.29583332975,3.1174583279583308,2017-07-05,1,14,42,149,16,0,149
0.5754166666666667,42.42748408132234,89.72056337647888,16.424812882744984,10.684166663020832,3.179761898571424,2017-07-06,1,15,44,160,21,0,160
0.5343749999999999,43.79614582973669,68.99535210591549,21.95643325236304,10.775166662916666,3.1133333274621164,2017-07-07,1,20,44,96,21,0,96
0.43375,43.0748709929226,70.44416666208333,30.828196369697142,10.765416662916667,3.3661458291249966,2017-07-08,1,28,44,99,21,0,99
0.3416666666666666,24.903793691708803,59.37352112366197,18.48860339212577,10.801249996333334,3.085277774305551,2017-07-09,1,17,45,65,12,0,65
0.52375,30.06389281115724,69.46430555180557,19.205009731631616,11.141770829583333,3.253833330499995,2017-07-10,1,17,46,98,15,0,98
0.5104166666666666,37.21724370123651,61.25902777277778,24.09740941662439,10.973666662833333,3.2893749968749955,2017-07-11,1,22,45,71,18,0,71
0.54875,38.77964095351064,60.487361105833344,23.31100911107856,10.929583329479168,2.881071424999995,2017-07-12,1,21,45,68,19,0,68
0.363125,28.22799090546212,68.65408450408451,16.70562399024758,10.690999996416668,2.700624997291662,2017-07-13,1,15,44,95,14,0,95
0.4764583333333334,37.73604603319639,73.29666666236112,18.53859689584302,11.02427083,3.4115476165476144,2017-07-14,1,17,45,109,18,0,109
0.416875,37.53351254062574,65.52402777374999,22.66548610810185,10.7267499965,3.4895454506818138,2017-07-15,1,20,44,85,18,0,85
0.3464583333333333,27.868825084350707,64.65819444013889,18.693173222229937,10.795833329791668,2.663511899583329,2017-07-16,1,17,44,82,13,0,82
0.3185416666666666,23.801709241560214,69.67179103895522,16.622839503016973,10.642249996666669,2.871111106504626,2017-07-17,1,15,44,98,11,0,98
0.3791666666666666,35.937421777187126,85.00183098112676,18.763232618645336,11.118333330104168,2.593749996041662,2017-07-18,1,17,46,148,18,0,148
0.3597916666666667,27.397080385212018,101.1597183084507,22.1722511537037,11.25133333,2.7626041635763845,2017-07-19,1,20,46,190,13,0,190
0.4604166666666667,33.41331425700264,70.48070421943662,29.645561338632326,11.7085416634375,3.227881941319442,2017-07-20,1,27,48,99,16,0,99
0.398125,34.31977817392386,78.77055554972223,25.80774112273727,11.11983332975,2.889749996041663,2017-07-21,1,23,46,128,17,0,128
0.3104166666666667,22.97888165675186,68.38028985130434,19.05838734207176,11.221354163229169,3.024880947916664,2017-07-22,1,17,46,94,11,0,94
0.3485416666666667,22.3388031880068,65.58574467659575,20.780498058887595,11.3341666634375,2.7806060560227226,2017-07-23,1,19,47,85,11,0,85
0.5038297872340426,36.09222435508333,59.79574467638298,17.95441575775136,11.3623958303125,2.6214583286458284,2017-07-24,1,16,47,66,18,0,66
0.31625,29.368040708757952,44.02354166395833,16.126041663530817,11.308958330208334,2.583999995916662,2017-07-25,1,14,47,40,14,0,47
0.3302083333333333,26.5011584558649,59.97070175052632,15.484503034785156,11.437708330104169,2.4408333288888846,2017-07-26,1,14,47,67,13,0,67
0.3914893617021276,28.355006192201053,67.4726760512676,18.38294334667898,11.551354163333334,2.522916661458331,2017-07-27,1,17,48,91,14,0,91
0.4070833333333333,31.82001893523893,59.574166661944446,19.594587206455422,11.684895830104168,2.172291661041662,2017-07-28,1,18,48,65,15,0,65
0.3808333333333333,28.96752748454717,77.63055555152778,20.34872395500434,11.644583330208334,2.733489577552083,2017-07-29,1,18,48,124,14,0,124
0.3729166666666666,27.91224012381533,78.27380281323944,21.47083984042752,11.494374996770834,2.3981666609999963,2017-07-30,1,19,47,126,14,0,126
0.4241666666666666,28.865233914782163,77.6104225302817,19.576223444863157,11.4669791634375,2.5830555493055525,2017-07-31,1,18,47,124,14,0,124
0.4624999999999999,40.48079571357928,85.89597221833334,22.043171293221448,11.680312496770831,2.3836458273958288,2017-08-01,1,20,48,150,20,0,150
0.4258333333333333,34.61196614173466,73.61680555069444,19.81702738945023,11.396749996416668,2.6556439349242384,2017-08-02,1,18,47,110,17,0,110
0.5264583333333334,40.357345567213,67.2220833288889,26.536925150860338,11.74583333,2.911296293425922,2017-08-03,1,24,48,90,20,0,90
0.3808333333333333,36.82740853283827,67.92388888472222,22.304207172934024,11.265666663166666,3.027037033749996,2017-08-04,1,20,46,93,18,0,93
0.32625,26.405999995621343,61.2540845030986,16.75658950329861,11.628645830104167,2.9243749966666623,2017-08-05,1,15,48,71,13,0,71
0.2870833333333333,19.96929667525846,79.7467187471875,13.398541663287036,11.297999996583332,2.7510119011904712,2017-08-06,1,12,47,131,10,0,131
0.503125,33.948417241289064,90.07180555291667,15.194849533601465,11.664895830104168,2.4985784279656813,2017-08-07,1,14,48,161,17,0,161
0.466875,35.337336253450296,95.25746268507464,20.8410416633912,11.335083330083332,2.3676388845833287,2017-08-08,1,19,47,174,17,0,174
0.4027083333333333,30.69203992644242,92.41277777305557,22.83037036710069,11.795833330416666,2.645648144305551,2017-08-09,1,21,49,167,15,0,167
0.2764583333333333,28.261895979169665,71.91680555097223,19.72811920977816,11.5119166635,2.9210256365384577,2017-08-10,1,18,47,104,14,0,104
0.3747916666666666,24.146688905186835,57.38944444055556,23.227035104571755,11.542499996979169,2.9237797564880927,2017-08-11,1,21,48,58,12,0,58
0.3264583333333333,24.449659494236855,54.25055555125,17.886942511716818,10.821333330166668,3.501209672096772,2017-08-12,1,16,45,48,12,0,48
0.329375,18.5163863038259,62.60536231333333,12.359907404303623,10.9943749971875,3.603371207992421,2017-08-13,1,11,45,75,9,0,75
0.565625,29.197009799811585,77.49225351774649,15.214149058180748,10.954416663666668,3.2680277738333308,2017-08-14,1,14,45,123,14,0,123
0.4614583333333333,31.04144196086012,67.1116666626389,19.53991319097415,11.334791663854167,3.324930551458331,2017-08-15,1,18,47,90,15,0,90
0.48875,36.30729463914583,74.44238094714285,21.78404899338541,11.21399999675,2.8712499974999948,2017-08-16,1,20,46,113,18,0,113
0.5589583333333333,40.13531249635123,59.50323943225352,27.078075976354164,11.620104163541669,3.371916660999999,2017-08-17,1,25,48,65,20,0,65
0.4695833333333333,35.871476477010745,57.97638888125001,21.909266823088934,11.267166663416663,3.2949999937500003,2017-08-18,1,20,46,60,18,0,60
0.338125,26.220804852165767,62.18194444194445,15.38030285167438,11.446770830208331,2.7916666639583285,2017-08-19,1,14,47,74,13,0,74
0.3260416666666667,21.35254679584541,49.18760562957747,13.67129243548418,10.965083329916668,4.596805550046295,2017-08-20,2,12,45,45,10,0,45
0.3702083333333333,18.81166519046967,49.94942856785714,12.285748058819769,11.059374996666667,2.687638885555551,2017-08-21,1,11,46,46,9,0,46
0.4235416666666667,25.90451612547491,61.47733332866667,13.153931324083716,10.73258332975,5.943680550694444,2017-08-22,3,12,44,72,12,0,72
0.5991489361702128,36.92516991338061,73.88584905226415,15.17272376251736,11.189583330104169,5.633611107013889,2017-08-23,3,14,46,111,18,0,111
0.7004166666666666,48.11717869285945,54.21563635945455,24.197137342501925,10.945749996583334,3.175318623921565,2017-08-24,1,22,45,48,24,0,48
0.55625,40.20358828287005,74.20696428142857,30.743373838788575,11.3907291634375,3.063567704374997,2017-08-25,1,28,47,112,20,0,112
0.59875,42.48270908168171,67.32069444166667,25.36591241910108,11.000666663416666,2.5077604131249958,2017-08-26,1,23,45,91,21,0,91
0.368125,26.40716989107981,69.681230766,29.88918595310185,11.226458330104164,2.478124996614578,2017-08-27,1,27,46,98,13,0,98
0.5040425531914894,29.02323426180069,74.94999999757142,16.625480915919002,11.280999996916666,2.823645829583332,2017-08-28,1,15,47,114,14,0,114
0.7183333333333333,47.44758824774016,87.1384506997183,20.92320950926887,11.998854163645834,2.862708329583333,2017-08-29,1,19,49,153,23,0,153
0.6422916666666666,50.00501306200784,79.22083332972223,29.048905498897525,11.715166663583334,2.4601041630208287,2017-08-30,1,26,48,129,25,0,129
0.4847916666666667,39.0662733062704,51.92661971338028,26.595063653603397,11.805937496979167,2.5952083297222197,2017-08-31,1,24,49,48,19,0,49
0.3310416666666667,27.091697581858067,54.33199999814286,15.189795521668591,11.39183333025,2.9104166625,2017-09-01,1,14,47,48,13,0,48
0.3185416666666666,26.457390268954622,50.028749995,13.7445833308062,11.532187496770833,2.319722218611106,2017-09-02,1,12,48,46,13,0,48
0.385,24.141394400523467,66.49393442163935,12.04146604659722,11.095499996583332,2.3283333295833284,2017-09-03,1,11,46,88,12,0,88
0.5791666666666667,35.37691782365854,74.09109374546875,12.838602709905036,11.6629166634375,2.331666663333329,2017-09-04,1,11,48,111,17,0,111
0.6339583333333333,42.740557979775645,47.16124999652778,18.173503872908917,11.531416663583332,2.27472221881944,2017-09-05,1,16,48,43,21,0,48
0.6695833333333333,54.71399106765625,53.33041666388889,29.680696396854454,11.8094791634375,2.4177499958333284,2017-09-06,1,27,49,49,27,0,49
0.438125,28.12547618694345,39.18426470073529,15.243493737337634,11.365666663666667,2.6956770788541617,2017-09-07,1,14,47,36,14,0,47
0.4827083333333333,33.186909718583934,41.0570833275,18.78898576887601,11.511562496875,2.886614580833329,2017-09-08,1,17,47,38,16,0,47
0.546875,31.96921729995949,51.12672413517242,19.999832172872296,10.986499997,2.925416662916666,2017-09-09,1,18,45,47,16,0,47
0.4210416666666667,27.594303524520985,46.61048386629032,13.52335602073432,11.095520830208333,2.947361108749995,2017-09-10,1,12,46,43,13,0,46
0.4816666666666667,30.979317083930507,45.78527777069444,13.143397263560404,10.84383333025,2.8809429796271897,2017-09-11,1,12,45,42,15,0,45
0.460625,29.74936342208044,51.88128571042857,13.167348297686084,11.071458330208332,3.089583328452381,2017-09-12,1,12,46,48,14,0,48
0.3960416666666667,30.00469590311404,56.20396824587301,13.185609420757396,10.77908333025,3.2735416610416666,2017-09-13,1,12,44,54,15,0,54
0.3914583333333333,25.128416361106584,51.190428564142856,12.332572460477053,11.084895830104166,3.26791666125,2017-09-14,1,11,46,47,12,0,47
0.4960416666666666,28.73793113053241,39.46569444236111,11.6785821730054,10.737749996916666,2.820347219652774,2017-09-15,1,10,44,36,14,0,44
0.486875,37.94189235719907,58.89124999583333,15.595738808790507,10.9660416634375,3.207447912447916,2017-09-16,1,14,45,63,19,0,63
0.660625,37.15529616346255,58.49614034666666,21.088476077201,10.52083333025,3.7334374946875,2017-09-17,2,19,43,62,18,0,62
0.6995833333333333,40.34058892446849,59.28090908763636,18.245196756350307,10.5374999965625,3.6619791615625,2017-09-18,1,16,43,64,20,0,64
0.6735416666666666,49.47846834666086,47.41888888301588,20.789440582953315,10.2029166635,3.835694439444445,2017-09-19,2,19,42,43,24,0,43
0.5275,41.03140496641082,46.117857138714285,22.275302851439044,10.621874996666667,2.94433333083333,2017-09-20,1,20,44,42,20,0,44
0.4947916666666667,36.81591373862281,47.2025999972,22.433541663045908,10.248666663416667,3.848229161875,2017-09-21,2,20,42,43,18,0,43
0.6185416664583333,38.20759829398474,53.68065217108696,25.623435567467205,10.407291663125,3.704830243086417,2017-09-22,2,23,43,49,19,0,49
0.823125,42.03929824159796,27.65614285557143,28.041361878684413,10.354249996416666,5.270763885069443,2017-09-23,2,25,43,25,21,0,43
0.3947916666666666,22.795861205443074,20.41391303942029,24.47267360710455,11.028437495833334,6.50583333,2017-09-24,3,22,45,18,11,0,45
0.4272340425531915,23.73904151572144,30.736249994722225,39.52606095219136,11.34766666275,7.160324071250001,2017-09-25,3,36,47,28,11,0,47
0.540625,24.758291373242187,35.32028571028571,35.616180551402394,12.584583329166666,6.678402774606481,2017-09-26,3,32,52,32,12,0,52
0.5195555555555555,25.471590639469294,43.70624999402778,44.65367566081573,12.619666663,5.780833328645831,2017-09-27,3,41,52,40,12,0,52
0.6504166666666668,29.814045135218464,50.759295771126766,44.28979937818286,13.660729162604166,4.2056712918981445,2017-09-28,2,41,54,46,14,0,54
0.7029166666666667,34.5331832715472,62.72916666319444,47.05883487261573,13.362249996083332,4.510952376111108,2017-09-29,2,43,53,76,17,0,76
0.5222916666666667,31.2423668940408,44.93874999486111,42.94927661576581,14.2357291625,3.686190471666664,2017-09-30,2,39,55,41,15,0,55
0.4577083333333333,29.19713107298322,29.1955555525,33.64744405437499,13.416666662666666,3.828385412942708,2017-10-01,2,31,53,27,14,0,53
0.4152083333333333,30.86005642012587,45.2726388825,19.86302661690008,14.002812495520834,3.873208329291665,2017-10-02,2,18,55,41,15,0,55
0.346875,23.76891025294143,45.22819443986111,16.85556326865162,13.311166662666668,4.434999995416666,2017-10-03,2,15,53,41,11,0,53
0.4204166666666666,25.01022581221154,52.33944443958333,15.79668788261188,13.999999995625,3.8852450926225495,2017-10-04,2,14,54,48,12,0,54
0.3664583333333333,27.5366710643794,49.930833327916666,17.259292049457944,13.224999996,4.147083328993054,2017-10-05,2,15,53,46,13,0,53
0.4604166666666667,26.016264824138496,45.97874999597222,10.218894672702543,13.9228124959375,5.288645829947916,2017-10-06,2,9,54,42,13,0,54
0.383125,29.143126453005536,56.472535207887326,12.633481864824455,13.137333329666664,5.573472218935184,2017-10-07,3,11,53,55,14,0,55
0.314375,19.818140677719533,47.7752173842029,9.951633870437885,13.841458329479169,3.4919166629999965,2017-10-08,1,9,54,44,9,0,54
0.6389583333333334,32.59028164518147,23.701111108472222,11.346684024340275,13.158999996333332,3.0329947875260377,2017-10-09,1,10,53,21,16,0,53
0.555,41.2849782946441,33.88222221791667,16.294467589824457,13.618958329375,3.52729166177083,2017-10-10,1,15,54,31,20,0,54
0.4627083333333333,33.55214120000434,49.33444444083333,21.46016203379051,12.842499996083331,3.715588229999996,2017-10-11,2,19,52,45,16,0,52
0.3995833333333333,29.013874851448897,44.63030302606061,16.112029318013114,13.581979162812502,5.506597217777778,2017-10-12,3,14,54,41,14,0,54
0.5366666666666667,32.43296006541088,24.24103447913793,17.99999035140239,13.0845833295,4.457609644035085,2017-10-13,2,16,53,22,16,0,53
0.6185416666666667,42.033246523616896,46.61942307423077,28.304523530125383,14.067812496145834,5.200173605763889,2017-10-14,2,26,55,43,21,0,55
0.73875,36.09014033185764,48.8218333295,31.03962383829475,13.57499999625,4.756666660833333,2017-10-15,2,28,54,45,18,0,54
0.771875,44.234099879946285,41.00777777355556,32.07513888501736,14.671041662916668,3.1521666623333284,2017-10-16,1,29,56,37,22,0,56
1.0306249989583334,53.10955262731579,42.8843902397561,43.26318093729938,14.258083329833337,2.8817361070833294,2017-10-17,1,40,55,39,26,0,55
1.2570833322916666,55.74267566352498,18.814468079361703,49.00695987235533,15.905937496666668,3.264036455078122,2017-10-18,1,45,59,17,27,0,59
0.7754166666666666,42.72223737856808,14.71428570952381,46.869633952161216,15.060083330166668,4.526249995833333,2017-10-19,2,43,57,13,21,0,57
0.84375,41.8242738488602,17.091428567999998,51.981521735134855,15.313229163541669,2.589652775277773,2017-10-20,1,48,57,15,20,0,57
0.5752083333333333,42.17154224156395,37.74555555111111,29.15170717257716,13.941083330166668,4.223055551990741,2017-10-21,2,26,54,34,21,0,54
0.4035416666666667,28.22765045934896,26.3889999935,19.65538387072724,14.022291663541669,2.9694642825297586,2017-10-22,1,18,55,24,14,0,55
0.5566666666666666,28.45953784805898,24.454130431304343,15.615597990968364,13.147249996833333,4.428697912604166,2017-10-23,2,14,53,22,14,0,53
0.6695833333333333,42.628302947061634,25.88898550304348,23.54668595326389,13.383958330208332,3.6513815751973646,2017-10-24,1,21,53,23,21,0,53
0.4316666666666666,33.663708040626446,39.06657142542857,19.259874611201774,12.990916663333334,4.472670450265149,2017-10-25,2,17,52,36,16,0,52
0.464375,31.655740244357272,45.48972221819445,17.664893901410107,13.4156249971875,3.750749995999997,2017-10-26,2,16,53,42,15,0,53
0.3548936170212766,29.506021787036214,49.71679245132076,17.53302082967014,12.882249996833334,3.0231481441203663,2017-10-27,1,16,52,46,14,0,52
0.3285416666666667,23.075006262402884,66.36681817757577,11.190697965956009,13.227395830520834,3.2479901909313686,2017-10-28,1,10,53,88,11,0,88
0.253125,15.692996922537567,55.32305555083334,10.59116666287698,12.821416663416668,4.465787033333333,2017-10-29,2,9,52,52,7,0,52
0.3508333333333333,20.64074414832895,42.584999995694446,9.276595289728007,13.335520830208337,6.27672618702381,2017-10-30,3,8,53,39,10,0,53
0.371875,28.402669267038487,23.491944441666664,12.52223572222222,13.2999999965,3.4139705833823486,2017-10-31,1,11,53,21,14,0,53
0.45375,28.605010123810764,32.44985915098592,18.86267360757523,14.049062497083332,3.4892788420192264,2017-11-01,1,17,55,30,14,0,55
0.5872916666666667,36.67656068133711,38.56363635963636,23.42463927097608,13.694833330166668,2.798871523420134,2017-11-02,1,21,54,35,18,0,54
0.5964583333333333,39.07764322510562,27.793103441551725,25.287669749886188,14.828749996979166,4.309967944198715,2017-11-03,2,23,56,25,19,0,56
0.6235416666666667,45.91492740586672,26.44152777555556,30.66148919349923,14.611666663666668,5.818680552152777,2017-11-04,3,28,56,24,23,0,56
0.5441666666666667,34.577403504988304,40.85150942962264,32.08954860706597,15.264895830416666,3.6151620331018495,2017-11-05,1,29,57,37,17,0,57
0.5187234042553192,32.155805649187066,44.7831999956,20.588089143924417,14.442583330166666,3.340416662739359,2017-11-06,1,19,55,41,16,0,55
0.5529166666666666,41.78516058644677,29.51055555125,21.281172836062886,15.670312497291668,3.732361107314811,2017-11-07,2,19,58,27,20,0,58
0.5672916666666666,28.81517216056568,29.454761901904764,33.61082175534143,15.8486666635,3.483749996249996,2017-11-08,1,31,58,27,14,0,58
0.6285416666666667,30.81467769651132,27.938749996944445,44.45067053871511,16.250729164166664,3.4574999962499957,2017-11-09,1,41,59,25,15,0,59
0.4977083333333333,36.23868152277972,57.57541666291667,36.694579471338734,14.762333330249998,3.3625925890277744,2017-11-10,1,33,56,59,18,0,59
0.3652083333333333,26.500313616626343,47.12984374859375,12.887683253036265,14.285312497395832,2.670153504714907,2017-11-11,1,11,55,43,13,0,55
0.4364583333333333,26.51010850369213,31.99701492059701,14.062345676192129,13.250749996916667,3.3694444392129617,2017-11-12,1,13,53,29,13,0,53
0.550625,36.88226398231935,23.250943392452832,18.87470485778935,13.576979164166666,3.739270827239584,2017-11-13,2,17,54,21,18,0,54
0.5933333333333334,42.05631097173635,21.404444442444444,18.134560181961803,13.481249996916668,3.529583327638887,2017-11-14,1,16,53,19,21,0,53
0.6239583333333333,38.18012718917105,11.105121949756098,23.757083330071705,14.466354164270834,3.509583328159719,2017-11-15,1,21,55,10,19,0,55
0.7135416666666666,39.4349897617193,35.471379307241385,27.82976851434606,14.009895830104169,4.312999994916667,2017-11-16,2,25,55,32,19,0,55
0.6577083333333333,41.623326094891496,44.44450704028169,28.9543788543885,14.6471874975,3.683587958634258,2017-11-17,2,26,56,41,20,0,56
0.5806250000000001,47.88325954413918,53.38861110902778,22.289810953694055,13.813333330333332,2.8659523758333303,2017-11-18,1,20,54,49,24,0,54
0.30875,22.16421295901765,44.98833332847222,13.414494595439814,14.468124997291667,3.9497806969298233,2017-11-19,2,12,55,41,11,0,55
0.4754166666666666,26.01401712752468,23.100975609024392,10.053030474477236,13.954499996833334,5.260113631098483,2017-11-20,2,9,54,21,13,0,54
0.6975555555555556,36.69483861141872,22.74288135084746,17.152759430668237,14.880312497395831,4.887208328374998,2017-11-21,2,15,56,21,18,0,56
0.514375,35.64523894466846,19.29590908878788,16.672230155067457,14.411916663666668,6.597499995416666,2017-11-22,3,15,55,17,17,0,55
0.5685106382978724,42.53500147358156,34.81584614646154,22.005008329220832,15.269791663958332,5.868333328333333,2017-11-23,3,20,57,32,21,0,57
0.5268085106382979,45.95275057894668,34.036307688,20.347686988481705,14.395166663666666,5.944270827916667,2017-11-24,3,18,55,31,23,0,55
0.42375,39.918600979687504,33.36930555208333,17.325954857895447,15.002395830729167,4.652559519107141,2017-11-25,2,16,57,30,20,0,57
0.424375,29.0433260959838,38.774666662166666,18.78468942511767,14.072583330166667,4.317222217534721,2017-11-26,2,17,55,35,14,0,55
0.4646511627906977,27.649611107771605,36.35111110730159,18.37016959444305,14.069999997187502,4.162620963615589,2017-11-27,2,17,55,33,13,0,55
0.448125,31.974900057913597,32.865749996,11.738210780396614,13.434416663500002,3.038541663749996,2017-11-28,1,10,53,30,16,0,53
0.6383333333333333,41.07760988586233,18.735405403513514,17.68529569544355,14.36666666375,3.0287499974999954,2017-11-29,1,16,55,17,20,0,55
0.7427083333333333,52.8224877857967,17.321730767115387,30.91203795005569,14.210916663416668,3.2449242395833284,2017-11-30,1,28,55,16,26,0,55
0.62625,44.0954311802744,15.340461537384616,32.49744405455439,14.374895830208336,4.064583329129627,2017-12-01,2,30,55,14,22,0,55
0.554375,37.18725838735966,22.562222219722223,26.66226851525656,13.114083329833337,4.680357138464283,2017-12-02,2,24,53,20,18,0,53
0.4708333333333332,31.97392071344473,39.76633802267605,26.20234181738426,12.95645833,4.642972217111108,2017-12-03,2,24,52,36,16,0,52
